Unnamed..0,Artist,Album,Album_Id,Popularity,Fan_Genre,SongList,average_liveness,average_loudness,average_tempo,average_instrumentalness,average_energy,average_danceability,average_acousticness,average_valence,Album_release,Album_length,Album_label
271,Mahavishnu Orchestra,Birds of Fire,6SLknspfGod3v3TyWawl8J,71,Prog,"['0dCbhZ6jVeSLJ0of5wf2hm', '5I9gXWTR37SMqJsea5jhSM', '1YBsTyfwgt0voFd1lLPxqv', '5rUTi3nPK9pf75ul83Xotq', '6oXLLnaEqlF77oBnc63M4S', '7po4gngSAUkvNAGspwucVe', '7KV9h6EjNXR5VO417xPj5h', '7wOU8UMOGkqOTA0V33qdVQ', '5OKYKe0H3Wnjiw4lB5u9kh', '0f0YBBRySJxAOJLZouP0Ur']",0.14778,-11.5701,114.0573,0.6525,0.6933,0.3584,0.201735,0.37147,3/26/1973,10,Columbia/Legacy
184,Miles Davis,Kind of Blue,4sb0eMpDn3upAFfyi4q2rw,84,Soul,"['4vLYewWIvqHfKtJDk8c8tq', '2x91iJc0UkFcjRMEZ2CoWB', '0aWMVrwxPNYkKmFthzmpRi', '5o3DSHw1ORhM3lWxqGRvEf', '6dRx7OUXfvosnXG3g9lWGi', '4QrQ1zC1UJW2i3GKbDeNTT', '0OYCtl0lZeteFq2sIZbCHf', '3NOweI7UeWPF9PzgEsiG78', '3FdeddUjZryl1JW2DbzR0x', '7aYP6U6rAhIzNx1DxDnBxv', '7BcUaElEzhmBeeIRTN4xdW', '4S0JzmCCQjaRjbPfIF6JV1', '745roqGwMrDnjNO1S3Q5ex', '1p9HpuOBxEWQkD7UVJpj0b', '7FA0qrw667jTZR3wNcITQE', '0tUq1zaYNoV6ZiYRU2bjqf', '6YCAJqpG0uSZSwidZODdjW', '4zxd4tiXPlWMqoJltbVTbE', '66vrjgMvWOLyeKBuMGA0Cz', '4lcVPIWSWPB7F1emLGz1Tm', '1U7yJYYi8yTgRWkwoySwZz']",0.204738095,-23.93442857,104.5633333,0.025654221,0.124327143,0.467380952,0.69097619,0.3576,8/17/1959,21,Columbia/Legacy
614,Miles Davis,Kind of Blue,4sb0eMpDn3upAFfyi4q2rw,14,Electronic,"['4vLYewWIvqHfKtJDk8c8tq', '2x91iJc0UkFcjRMEZ2CoWB', '0aWMVrwxPNYkKmFthzmpRi', '5o3DSHw1ORhM3lWxqGRvEf', '6dRx7OUXfvosnXG3g9lWGi', '4QrQ1zC1UJW2i3GKbDeNTT', '0OYCtl0lZeteFq2sIZbCHf', '3NOweI7UeWPF9PzgEsiG78', '3FdeddUjZryl1JW2DbzR0x', '7aYP6U6rAhIzNx1DxDnBxv', '7BcUaElEzhmBeeIRTN4xdW', '4S0JzmCCQjaRjbPfIF6JV1', '745roqGwMrDnjNO1S3Q5ex', '1p9HpuOBxEWQkD7UVJpj0b', '7FA0qrw667jTZR3wNcITQE', '0tUq1zaYNoV6ZiYRU2bjqf', '6YCAJqpG0uSZSwidZODdjW', '4zxd4tiXPlWMqoJltbVTbE', '66vrjgMvWOLyeKBuMGA0Cz', '4lcVPIWSWPB7F1emLGz1Tm', '1U7yJYYi8yTgRWkwoySwZz']",0.204738095,-23.93442857,104.5633333,0.025654221,0.124327143,0.467380952,0.69097619,0.3576,8/17/1959,21,Columbia/Legacy
625,Miles Davis,Bitches Brew,3Q0zkOZEOC855ErOOJ1AdO,25,Electronic,"['7eEp1mm5xRfPMpilLFUKwX', '15tLhnzO4o8fMOEjdZGfII', '2W195plKmSrcoXops3ZjxN', '2bGs2tuqoThglpGFBWmXoz', '0n8sBhOtUb6pDFKjpxfakj', '1NC8eNwaKmJs8IvSBQEU38', '7DpXEh9OAJ90AxIiBMr6Gt']",0.188414286,-10.11557143,109.679,0.323957143,0.505571429,0.396,0.412428571,0.300771429,1970-04,7,Columbia/Legacy
690,Miles Davis,In a Silent Way,0Hs3BomCdwIWRhgT57x22T,90,Electronic,"['267lVml7gJ9xefwgO6E2Ag', '54a3lHJAwce1dOKrsDPEHv']",0.149,-13.215,131.0515,0.43653,0.335,0.375,0.828,0.13515,7/30/1969,2,Columbia/Legacy
804,Miles Davis,Kind of Blue,4sb0eMpDn3upAFfyi4q2rw,4,Jazz,"['4vLYewWIvqHfKtJDk8c8tq', '2x91iJc0UkFcjRMEZ2CoWB', '0aWMVrwxPNYkKmFthzmpRi', '5o3DSHw1ORhM3lWxqGRvEf', '6dRx7OUXfvosnXG3g9lWGi', '4QrQ1zC1UJW2i3GKbDeNTT', '0OYCtl0lZeteFq2sIZbCHf', '3NOweI7UeWPF9PzgEsiG78', '3FdeddUjZryl1JW2DbzR0x', '7aYP6U6rAhIzNx1DxDnBxv', '7BcUaElEzhmBeeIRTN4xdW', '4S0JzmCCQjaRjbPfIF6JV1', '745roqGwMrDnjNO1S3Q5ex', '1p9HpuOBxEWQkD7UVJpj0b', '7FA0qrw667jTZR3wNcITQE', '0tUq1zaYNoV6ZiYRU2bjqf', '6YCAJqpG0uSZSwidZODdjW', '4zxd4tiXPlWMqoJltbVTbE', '66vrjgMvWOLyeKBuMGA0Cz', '4lcVPIWSWPB7F1emLGz1Tm', '1U7yJYYi8yTgRWkwoySwZz']",0.204738095,-23.93442857,104.5633333,0.025654221,0.124327143,0.467380952,0.69097619,0.3576,8/17/1959,21,Columbia/Legacy
835,Miles Davis,E.S.P.,16l5pMsJoz1KoHrxvXREBs,35,Jazz,"['61K5CsgNZy69TFzrsFS1XM', '0eyDYZmV5seBW1j9Ga41AR', '4uKU7v10V2AxdQzqVCrJzQ', '3rBVE16rpR9d9KivCflGON', '13Dwhocm1PJQLCxMff8L47', '7lozo9YHY2tmpYaX4l9h43', '1LS7O7v95kU5BbZny7ooni']",0.183428571,-13.36642857,123.1007143,0.024077361,0.328014286,0.479,0.542,0.405571429,1965-11,7,Columbia/Legacy
850,Miles Davis,Filles de Kilimanjaro,7pFyY6SvB0XlUKp8srk8Az,50,Jazz,"['6mbqRhzN8SP7XFewgWQjtA', '69cetTjKt5t3AWzbPTFZBF', '4ab96AVzqHKjsICyFFEBHi', '0iaRT2PuWlT54qHXQrzQOg', '1w3wUHfvd6Lua4xbt8GMTY']",0.14972,-14.9648,118.1278,0.45372,0.3698,0.4502,0.5502,0.307,1968-11,5,Columbia/Legacy
853,Miles Davis,In a Silent Way,0Hs3BomCdwIWRhgT57x22T,53,Jazz,"['267lVml7gJ9xefwgO6E2Ag', '54a3lHJAwce1dOKrsDPEHv']",0.149,-13.215,131.0515,0.43653,0.335,0.375,0.828,0.13515,7/30/1969,2,Columbia/Legacy
862,Miles Davis,Nefertiti,4ilAxtGR8aOj6M8X1HeHPY,62,Jazz,"['6AanQLrt4GtYXutqNiiQJG', '1tqs2M0H9NpFjcsW2hJh9C', '31W4cIsWpn6zubliC06BsN', '4AhnRSiNKpHLTPJh7n9l3Q', '2Ed7pavYfHKrMzPSL29yvP', '2mUXS5rrGjYCajCl1AxxMP', '08Nr0HDXahRHXdSgVfppbz', '46Y1jI3CAn5tuko3On60Nu', '4QlS15pOKt5cym0W3bE3zB', '3agx0zJG8Zkd5YcGgwHLlJ']",0.2709,-10.9202,119.7396,0.05211107,0.4722,0.4366,0.21671,0.28918,1968-03,10,Columbia/Legacy
867,Miles Davis,Milestones,56I4vUYWQ4aXLiyfo8XuZv,67,Jazz,"['1d8nSRQam4oz1J0TDS6nvk', '13fJE7vmTBJOx42MNkF9r4', '0DtEf3aHfOgaCFJQO98x0c', '1xicvSO4CJ2ymqYgpk7DFh', '0nQcYS8m4bTpkAR3caupIP', '7l5In0rLyHmqJhKlzZPtYo', '64T4vBrpeuc2wdndvJMzEb', '2NmeSFSnA8rKZosqkJu3jb', '22EvvZczOUfn4TCuh8kmcs']",0.280733333,-7.072111111,113.9794444,0.031557266,0.621888889,0.507,0.385333333,0.624666667,1958-04,9,Columbia/Legacy
887,Miles Davis,Bitches Brew,3Q0zkOZEOC855ErOOJ1AdO,87,Jazz,"['7eEp1mm5xRfPMpilLFUKwX', '15tLhnzO4o8fMOEjdZGfII', '2W195plKmSrcoXops3ZjxN', '2bGs2tuqoThglpGFBWmXoz', '0n8sBhOtUb6pDFKjpxfakj', '1NC8eNwaKmJs8IvSBQEU38', '7DpXEh9OAJ90AxIiBMr6Gt']",0.188414286,-10.11557143,109.679,0.323957143,0.505571429,0.396,0.412428571,0.300771429,1970-04,7,Columbia/Legacy
899,Miles Davis,The Complete In a Silent Way Sessions,6vA7hc6ySrlmsiSRNcdsey,99,Jazz,"['3OvO7qmeDemKrjGo7I542f', '5YmiGje3WCvCFjdU5DXJ2q', '2zJN0mYGQCbUJkPxgSfLEj', '6AJQjBcnfiT6z2F6eIjAls', '1RJb3CcTLp3CIFMxEyTSGN', '05l3kSypNIb9IklUqP2Rxq', '4sz5DB6pIouHmsEIFRramt', '3s8XXm80nV3YgGXRlORHjb', '2eyL0NQcTmptLRckQI6c30', '3Hq4nsANxZugSCEICbgm4F', '7A9xJKCA6Upb7oow02qByJ', '09JurmiqC3O3P7so8giscX', '0br3pRWb3PokGgSivdzMdy', '1DJlOyGN2yvJcJ6Ud9ruRH', '0ywvM8L6d6VZPamaXdPFVF', '2X0H72ijUxORYdEnu4FPwF', '63nutFcraCxKWuHJtuvgMs']",0.127529412,-15.63947059,121.0679412,0.485057059,0.299876471,0.387411765,0.630723529,0.273782353,7/30/1969,17,Columbia/Legacy
286,Santana,Abraxas,1CHUXwuge9A7L2KiA3vnR6,86,Prog,"['0vBCQeiEKRy6eJmrf5zz4H', '7cDxjUnMitNKQC5c8RQUko', '5u6y4u5EgDv0peILf60H5t', '1vcmEqKQAHlnV2fcNdJjEt', '5JPXVcoVUZd3JYTQEFf9ug', '1Ag8YqvKOcwapkaRJG66p8', '35fC3Wq3slX4OBfyvBVmHm', '3lysbLRK4bGbQRmYfN5S0o', '0vAtUwwCnfrMKExDsPC0Lt']",0.1155,-12.95022222,124.1133333,0.513415667,0.551,0.480888889,0.531222222,0.539888889,9/23/1970,9,Columbia/Legacy
194,The Byrds,The Notorious Byrd Brothers,5UI2X5VAmgu9xrlXDd5U7B,94,Soul,"['46MwuE5PCAMEbhKQriTvAZ', '6mM3QPK502fHwOYaj6ELmm', '4Oun7FzXRfDH4ktIIkgWfo', '33zGvjukiRoJgW6JWY0FMo', '3Lk77QOBVywNAVSqOPcuw2', '0Hx3e65pcMUTQPfacGzWXb', '4SoykGLnLQPgQUkrKQxNYq', '72UM6KZ1Vzp3KCPpkcM0JU', '6wzIUAI3kMylyfGHI6T2SZ', '5njQ6FkBPmFqZ0Kk9ZTWrx', '5RbIpuyM9TOeOMIKQODTE1', '7cotliOGNjsqjsDASnZLbE', '0SCL0yFOospU2K5gf1r9IN', '7zoiA8mBoaiiYTkzUGtkIe', '7u3fv7XiXk22BCPvsicjwo', '2ZoZnOKYfvH5uo1HRAbjaX', '3UwM6W3OwO4pnX7eOY8e9n']",0.240105882,-11.07658824,105.4807059,0.197552871,0.507470588,0.446411765,0.278441765,0.500535294,1/15/1968,17,Columbia/Legacy
659,The Dave Brubeck Quartet,Time Out,0nTTEAhCZsbbeplyDMIFuA,59,Electronic,"['7CrNF9zL7tIQ2269DVxzST', '6HvyFdP5JrCQdmxq2qi7MC', '1YQWosTIljIvxAgHWTp7KP', '3k5O0RKO6zEqu9JJ7JqxDX', '3XfaSRXfGuWT1rrn9lWx30', '0r3ZObqOhirTkBCr8f4L9q', '0XugQpP1aeQwpdGKHpjcci']",0.149642857,-15.93542857,139.3217143,0.339825714,0.240142857,0.522857143,0.828857143,0.445,12/14/1959,7,Columbia/Legacy
818,The Dave Brubeck Quartet,Time Out,0nTTEAhCZsbbeplyDMIFuA,18,Jazz,"['7CrNF9zL7tIQ2269DVxzST', '6HvyFdP5JrCQdmxq2qi7MC', '1YQWosTIljIvxAgHWTp7KP', '3k5O0RKO6zEqu9JJ7JqxDX', '3XfaSRXfGuWT1rrn9lWx30', '0r3ZObqOhirTkBCr8f4L9q', '0XugQpP1aeQwpdGKHpjcci']",0.149642857,-15.93542857,139.3217143,0.339825714,0.240142857,0.522857143,0.828857143,0.445,12/14/1959,7,Columbia/Legacy
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
114,Curtis Mayfield,Superfly,5QuvlU7nCUZZJauMvhlWR4,14,Soul,"['24Mx7vklBWuqFjsHMO8ofZ', '7zrPswSV1yxrill5OyCuaU', '2ouFIPC3O1HNBcVTw1d9AN', '5ciFyVTM7VkO8FzI6BXex5', '72aE17MO1hgAziGJa6bQQe', '37OXWNPJ1SJRjWe5Dwic5y', '7c830PwjQ4cdfwHaqWGSqR', '1bPFVabzEPFkQF8ucfLVAd', '0Y2L2bd7T8JFlvB602sMIw', '3eA6WNRUSli1tKbey3B4wE', '5ZlLI6n8e3wlOrscAoCKmQ', '1cSgFOhbk7CwNL6n0DLeHU', '1vE4CjK9YKxB8AxG2yrm4j', '6gBxXycPrgk9Y7XUV2HVkg', '1kJf1hfpUhQt8e17ggkARL', '2MhJSvxxotrBEED4mk2fwQ', '33Wpyg5O57h9PvrVMyQkwH', '4K8RhYCQts5T3JyiupiJEU', '66qmlt2yRshrvxnhFxMI0G', '2q5gHGt7pNlKbPvOB2YiAw', '2lctB7NzPoNJLhPedCEl7F', '4EAwcheC33c5FUecRQZs1J', '7m0eql1oENVtJm67pUl3iS']",0.181269565,-9.385956522,113.3523913,0.203957378,0.65326087,0.657869565,0.305076957,0.718173913,7/1/1972,23,Rhino
144,Curtis Mayfield,Curtis,3tgJmEz0R0ZsRSrpwafp4R,44,Soul,"['5wdlG60d0WHoo8P3QzrlbG', '11Ym7iLPRPsmyt0VZ6MZhS', '1Mq4vRRox3bcruJA75M4D9', '6dSdoRdRIJ7fUvxDRq9Ln1', '01gDLZsi0j5fWC28FLPNO8', '4oBUytmHTeXPB7N9REJqeN', '20EEUzuosrE77u9EoL0SGi', '1Py32yBkctRSakzbCebWeP', '4rPiZiWUIZ9omo2MRbkHgn', '6v8zxjVollkNPZEARyaJjA', '5oY6fpj8shlCCd92ShKe7l', '0Hm5iU547eEQnWf4ln3DPL', '5b1QRMTKqsDF4JTSatVjat', '14uKhBfiSCqsOIRC8xvcMZ', '15dL1unDb999f5IXkeWfM8', '4MKCFsgmtEVFIzhJtTomLX', '65oxGgt3WYf7ABmp4yK2sR']",0.188476471,-9.251647059,107.4288824,0.08578489,0.612764706,0.632176471,0.460305882,0.719235294,1970,17,Rhino
662,Curtis Mayfield,Superfly,5QuvlU7nCUZZJauMvhlWR4,62,Electronic,"['24Mx7vklBWuqFjsHMO8ofZ', '7zrPswSV1yxrill5OyCuaU', '2ouFIPC3O1HNBcVTw1d9AN', '5ciFyVTM7VkO8FzI6BXex5', '72aE17MO1hgAziGJa6bQQe', '37OXWNPJ1SJRjWe5Dwic5y', '7c830PwjQ4cdfwHaqWGSqR', '1bPFVabzEPFkQF8ucfLVAd', '0Y2L2bd7T8JFlvB602sMIw', '3eA6WNRUSli1tKbey3B4wE', '5ZlLI6n8e3wlOrscAoCKmQ', '1cSgFOhbk7CwNL6n0DLeHU', '1vE4CjK9YKxB8AxG2yrm4j', '6gBxXycPrgk9Y7XUV2HVkg', '1kJf1hfpUhQt8e17ggkARL', '2MhJSvxxotrBEED4mk2fwQ', '33Wpyg5O57h9PvrVMyQkwH', '4K8RhYCQts5T3JyiupiJEU', '66qmlt2yRshrvxnhFxMI0G', '2q5gHGt7pNlKbPvOB2YiAw', '2lctB7NzPoNJLhPedCEl7F', '4EAwcheC33c5FUecRQZs1J', '7m0eql1oENVtJm67pUl3iS']",0.181269565,-9.385956522,113.3523913,0.203957378,0.65326087,0.657869565,0.305076957,0.718173913,7/1/1972,23,Rhino
233,Jethro Tull,Minstrel in the Gallery,7hqwHciaHozB8o4vC4szId,33,Prog,"['2kRpkk3oY49KcFLzINA2s9', '6AVwvjaLv3yJuL9nxkLoiV', '2nzPYoDcctHcWN6zNFg8yo', '1Bc4AUiyQjJfEDgt7Aa5iF', '0kdy4An3Rc9HBFsAY4lSWa', '1XsTQMflxTT36dt6hzxwSt', '63YDKs1iEUf1j68ap3q8sD', '4fBVEygB2vIlhT3pEavIgX', '6RCaxLp37Gu6u2AouH0vGt', '4CYVxsxbzILCjLDvo72yAW', '1fA4Nv9oIKvm9j68xlA8xA', '6qNqxQycrwT10XTZ63NxWn', '3EXtlNpaVA6BYOZ67bvxKn', '46WR6Suqc47hxFgApXvyQX', '75HjP6wSp7nGd2rARjhKUY', '2GcpBJpADLiUYiHGaXXoVX', '0tUEAAUQ5yFN8SZ4xcC0X9', '1wNEsRkvUJjzS0mqhjb5km', '0CKVToBK0CsSgOlduTuE0r', '03MIoVnbHENqENZQymgLK7', '3adn2vt0MJTZkqFPYmdOeI', '5znFH3JET11U9Nf9kUqqiv', '6E70wUDZ1CahAqfSBvcOVR', '5LYqud1zEGEEQN7EiJ4u8Y', '2a27Y0c1jRzOhNbNZlW4fB', '7MEIoVJemZUrHsv5JqheY9', '1flm38VSLBfsnyNrP1ilrG', '7BetdwAHRbWJvWgKLXaAbZ', '5ETWaFlxHzMI6kPNYrVeZz', '2xAise7jhPcRBCq6kd99cn', '1AAMB285jDKA2BwSddCHpm']",0.375893548,-16.67429032,126.6226129,0.055490653,0.411470968,0.425258065,0.401303226,0.532709677,5/1/2015,31,Rhino
187,Joni Mitchell,Blue,1vz94WpXDVYIEGja8cjFNa,87,Soul,"['7jeSFewaQLq8t2x8OZFQxZ', '6NQRhp9Vv5RRySazV7ttBl', '11ZNWD9Xzq9p3n07NbWSZw', '11dUk8E2z8Oj1JURwl7GJd', '1yWIsH3TC51gmzvQxZNCQC', '5eM6Rrk8rwLpUhrh7Kk5R1', '0bpXQ5CZ9rzAaGUSPKzI1r', '0DAmSYQW9kq9gQNDI002KP', '7shVwhUdVbHpykOfbzvDc1', '5LZLOOTwrA0HgTszqCgZ3C']",0.11929,-11.097,99.9164,5.43E-04,0.2599,0.5452,0.9041,0.5824,6/22/1971,10,Rhino
191,Joni Mitchell,Court and Spark,2akjxkzFolkeV72Yyv5KrM,91,Soul,"['2l8kERLPqgP7p94Duj9nqH', '0tVzXGFyNPusa1VkHmYDLd', '2by5mqpQ1ZP2G5FOIccMnu', '5RI0qk5rSvAJwCwxtDSKKM', '0jRKHKZhHZpN4Q1GHF7YZt', '27VoOUIDXAAgmEXSjOJ1gD', '3eH95cySq82dDtpwrGCCfQ', '5sybv7y6pikPOhTxTgXfvc', '4C1jo6AbILMbE4TlAjXfVl', '6xnWOh2QmFsggTxGsaPv7X', '71erzpH89KI95te7DTPOrG']",0.121627273,-13.13181818,109.7040909,0.00116057,0.375272727,0.560181818,0.549181818,0.495636364,1/17/1974,11,Rhino
364,Pantera,Cowboys From Hell,5szY4sBOSD6IFjFN1RtWTe,64,Metal,"['2SgbR6ttzoNlCRGQOKjrop', '6lJJcUjhsp0TJRuzUIPOYO', '5JCZHWdFLg2rXtg684rTHt', '4c6yZLnA730uJgQf9fTW2M', '4vJr55lngvhSM8WIh9CjQc', '769cLRTw2y6KRdkFWFkxtu', '5APqyicPSWwJgFH8D9a8i3', '1D1vTeuqMKui7aiCtmYKhh', '4TkGSUMbcruxipZrFzcHP6', '2EsJKiFvrdO0x3Mx9oZeH4', '49e9eCJwK2aMkPk4rPX3fD', '17sbfQLWxyC0ciBXi9g54f']",0.182633333,-10.98116667,118.3711667,0.323949167,0.846083333,0.362083333,0.002141021,0.440416667,7/20/1990,12,Rhino
494,Phil Collins,...Hits,3YhgdRfaZrVIOORGK9SNiV,94,Pop,"['0DJA4ONpT7gJmSWVRGvS3t', '61N8sBOfE9iM0uRhInFnKN', '0d32M4kI5V5xAHZlhqW0Ro', '1mZCMeuEPZE0h0Pr3JYXEw', '6aEy7u5ESneRdpE53C9Gs6', '6pnR8W5Ww389i2MpjifaWl', '7bj48SzqJPtfoR5W01C1lT', '27kEOQenjdDET8TQrQN0hU', '0izmGVy9X7JVY3Eh44s84B', '2EdqvpuykHMVt0op6hHjq8', '25wEmZPL5I6TjFqKO8sdkf', '6c1vtTOyRcKnjcrjD0zTjl', '3GDUInBurDXWZqbvHXb9U3', '6uxzEXALPvhy0QK9o5OYR8', '47ZmJ2FxMaiF6b5i8XmlPU']",0.887066667,-6.7782,114.9072667,0.051356027,0.7598,0.490066667,0.272886667,0.4102,7/15/1990,15,Rhino
182,The Jesus and Mary Chain,Darklands,5cFb5EJLTQ7u6YuGE922tu,82,Soul,"['7r1i1TZUGZQDxR5QHX4Mmx', '3D6ascwycdlxQ17H6PtfTa', '325ipyWkzIGakH2DJgDlOT', '0TO9ClOkdybMjOQ1oPMmFb', '77UPPPUsW9xaoA9rFYaJuO', '7hs0Q5T9oyYMuGg4EQZenj', '19bd9zUBcfWIVTQlxpcN8O', '3ng5sJTUto49w4oi1wTXaO', '31vA9WpBb1DQAP899kumlQ', '7ayocCarXTz9sUTXAH7cgO', '6zwg7gXiJJh7LlAtsmRwTF', '4em358B4WmjXtz9rUjUAPc', '4X46rp3P9uAoBtdGg92skY', '6NQRKjDN7Q6aXu6UAlAJ0i', '2z8DhyQecDg6lZCrY7NIMD', '59cnKMlUDV3DB0ityzLWsg', '6LgAibPo7XVuuWCRL3xZbH', '5a5fcbvuMsxn8TNr48tTcd', '4ZznXfIxDwZ8uO9zVXJtxn', '6MHNkbn6JjFVTbTROvSOKC', '2lK2tSydPFMJpClaQtEdrA', '0pMiaiqgLHqt0J9GURIYoa', '0IF1lZfEcFitN9sBC9IpcO', '7mf6QN5axf6RaPKzibWliU', '7lms9ggtsnqSsMpwoHRuuv', '3TDb3Hz5FZRqZE5AGwOnE5', '15FFtndiNFqn3GptiSfusP', '28wgAsxWZip4DB6jsGs4eA', '4BMlRZN5WQN0qqXhP5zPty', '2wk5DHJasxFQWWVTbt13Lo', '2vCXi9eprhOPVqcLHN7CNr', '566KbrNjXfKAa9XPBzhKRM', '12Q4DIMXXEOuci0Tu74YrI']",0.212748485,-6.161454545,122.3487273,0.343194242,0.75869697,0.43169697,0.099608688,0.380018182,8/31/1987,33,Rhino
116,Aretha Franklin,I Never Loved a Man the Way I Love You,5WndWfzGwCkHzAbQXVkg2V,16,Soul,"['7s25THrKz86DM225dOYwnr', '4ioNP12wZS8rcMZRf1vwko', '1hES47PrbU8GPTI5A9lsr0', '7JTOzgSUnVvn4RagIEJjDn', '6Ku82QCBc2uC0yfl7GJVVj', '3eK8ej1lXMTWNsfqL5hJRv', '0xGcAq56TXf3RnSHkCiL9k', '2B3p4UHHQ8i5elbErGgU6p', '6cLEpgDcEldV1n9gusHQUX', '7mvKpoeI6sq6osDtSb9xcF', '4jeEaCq9omzcX5cOFKhT5O', '1DzKS1j1XiKJ5HN9bnFGO0', '6soyMRtt1bM1ba5e8Hg4o6', '3LX1JoS93qV30UCwGaXDhR']",0.133242857,-9.203,126.0904286,0.004827237,0.376714286,0.692428571,0.398,0.606214286,3/10/1967,14,Rhino Atlantic
126,Aretha Franklin,Lady Soul,7lEOKZaOpqP70UYqdLPejG,26,Soul,"['2oZmMp5M6L0Rh7G84Um2tF', '0EqaoyLMibTK9EOmeKN0DB', '4AB8I2iNcBMxgQKkeeIKIv', '61lGw5yclg5rnyZUOkxZ8l', '5K09WxKdlkroDyEVyOSySy', '3lrSnngQqNWgvQmcFbCJCx', '6IGfFOpzovgM5EYFzSCAZO', '3cyWykDWEIr32xDFpNiGY3', '1FjyfUBL7Dj1GpSxL1XLCQ', '0qgYfRBF5mSCPOdHdgus66', '6mXG9gssLzhnVWtq6UNu5J', '1S8YOLgJKX5w4i4UhdbKzk', '1fQfd7oyrrcjsCA3qUnhKX', '6p3iGqLGUxFES79KULUzFm']",0.132971429,-9.144142857,121.6393571,0.002564648,0.493785714,0.623,0.488,0.6115,1/22/1968,14,Rhino Atlantic
115,Dusty Springfield,Dusty in Memphis,6SNMenG3NjZyqgI5p4Hcmg,15,Soul,"['7zpS4UzyAsNGxWz0AyRP3b', '4PVhVyr6yFooyyfaHSA3B7', '7odHgoLFi3GQ90E9PeraI3', '6cXz1ntQbcwrCBu6my2kZy', '7IGpCCRB7MO3z4xUgKAjOn', '5bsVqbCNaiHlGZRAlP0aK5', '46o9VJzXa8u3JeEzV0TfV1', '6MUHAvKGAmKXojn8wdFB71', '5cRLeWnjKA8kfQ01WsOH06', '6CAkmqFlO5S3o0QDUuzcYr', '4R1X22ge1UQkaGXV7TZOKx', '6ubBcVcBs1yEyERek9BWW3', '4AE3dRLSuWT4t1cWy5RkHc', '1FJgHdWjvo5zeBdFhBPzh0', '33aoEXdg3hwMx381Zaz6dn', '1O7an6GdUrgkD9bbXOFrAe', '2wdtxSMYwP8UB7fU2RgJmh', '5PaKE0ZfmVjqX7INuOi0l6', '28KkAfuknglTTJ7hOPqdRd', '3lstV5iyVHuOJ8c8RsbRcs', '2C8hfNURizjCLy3EQpQJWp', '0fvoBiiAk8LzKUf7XVm0En', '13QLKIM8x9Bg5TpmtPmU3g', '7D2aLJqGT9PT1qZ03weP4v', '1wyT8osuQiQnYjQcBb2Pvs']",0.17388,-10.25284,108.2426,0.006903491,0.45744,0.47488,0.54292,0.58248,3/31/1969,25,Rhino Atlantic
201,Genesis,Selling England by the Pound,1rZGSWC3pMmejDwYG0ZXma,1,Soul,"['1a1xoTlWpndO6azw57dKdJ', '31VLSfg86NJN74rUHQi7e8', '6UpMG6BDOd5xecMTu5r3sj', '4EoKbid1MFccC0VCtO5ehz', '0GSNE8polfFfxGWnyx4knV', '61NCzmaWiG6eF5cbWvRiU8', '5k10LV4157WEzdFmB97NQR', '2a0HWU7HrAPfYmW0pUGMTJ']",0.1413375,-10.559125,114.9685,0.071117613,0.51625,0.384375,0.245075,0.3415,10/12/1973,8,Rhino Atlantic
204,Genesis,Foxtrot,3y67YB3vSbaopIg1VoAO1n,4,Prog,"['0QtL2ONAn6cSamg6vzvGI7', '6evW6QebqwF51x6ucJxyYO', '7g8GJP29u2jHVYMhqYErZP', '5M8VmFEFwx6I7LkZVev4L3', '4fgr1jWyMwby6fgWQg6IFL', '5zADxJhJEzuOstzcUtXlXv']",0.170466667,-10.4735,127.6966667,0.163130333,0.55,0.387666667,0.370333333,0.346666667,10/6/1972,6,Rhino Atlantic
208,Genesis,The Lamb Lies Down on Broadway,49BxISwAbZZfmlhqD6Vh88,8,Prog,"['10birs3L6T1PnvDwk4NXuf', '4Wl6lSRFLEdJTaAtzgrNsp', '7GawqFoW7WxKUql62396v4', '7tN2IV0WjRFVgi9ybajwYQ', '3HiWtTbbJnUdxHq7cxYmTj', '6UExM6vzutgnefxiNNAwS0', '6cOY9RoMaakpIlWrqHgwgp', '1Pk73ERUuTPVjoPfG2uSdx', '2XNRBaVNyGUxH2NpSY3mVF', '4T5rjxPvjsFKRcng4PAZSm', '49UJ3oa8Jfwrd9xulWXkMV', '1tfOfeE002xeZxhf1MYng8', '4S2loqYzPmjjEOxonsHxJx', '4hzXnPwDueSFf1uq4swA6u', '1knZe0iKdXSMPKCeDKiiHf', '4KcDCW69CdeUfzLoJVQ0RQ', '1Zh4CFA85dipcAgETmoLB1', '2NQzPzffp95p0Fov7DsKCT', '5oa5Mx7nKpWbBznoontRtr', '3fIPM9u4HjT6d3NDuqt8fs', '5pG47ESf6I5VPy8XEfxlPq', '5PNmwrKFzYrEv5jhgCjxhs', '45fh31vPViyiGkdfDwkNlx']",0.280856522,-9.066565217,117.9967391,0.157218488,0.605565217,0.345826087,0.355608696,0.295334783,11/18/1974,23,Rhino Atlantic
